id,latitude,longitude,name,type,color,segment_name,segment_id
213,45.460368,-73.545442,Ile de Soeurs path:  [UNCLAIMED],UNCLAIMED,0,Ile de Soeurs path,7722345
214,45.471466,-73.466921,Rue Campbell Climb:  [UNCLAIMED],UNCLAIMED,0,Rue Campbell Climb,3999107
215,45.462577,-73.475902,Pelletier Overpass direction Champlain Mall:  [UNCLAIMED],UNCLAIMED,0,Pelletier Overpass direction Champlain Mall,7636328
216,45.45681632,-73.48889631,Rome: Tisserand à Pelletier:  [Yibing Wen],Yibing Wen,FA8072,Rome: Tisserand à Pelletier,3814709
217,45.453427,-73.46182,Rome ( Naples to Niagara ):  [UNCLAIMED],UNCLAIMED,0,Rome ( Naples to Niagara ),7453872
218,45.452093,-73.4566,Milan Rome a A10:  [UNCLAIMED],UNCLAIMED,0,Milan Rome a A10,7768389
219,45.456062,-73.468898,Rome Sprint - Tisserand à Pelletier:  [UNCLAIMED],UNCLAIMED,0,Rome Sprint - Tisserand à Pelletier,7155431
220,45.456498,-73.485169,Brossard BackyardZ - Rome to Rivard:  [Yibing Wen],Yibing Wen,FA8072,Brossard BackyardZ - Rome to Rivard,7110468
221,45.455998,-73.447607,Malo sprint:  [UNCLAIMED],UNCLAIMED,0,Malo sprint,9127067
222,45.44942072,-73.47952693,1 lap Crit Brossard:  [UNCLAIMED],UNCLAIMED,0,1 lap Crit Brossard,649307
223,45.47290354,-73.44145909,Boulevard Milan - Westbound:  [UNCLAIMED],UNCLAIMED,0,Boulevard Milan - Westbound,2091947
224,45.470902,-73.398023,Kimber to College:  [UNCLAIMED],UNCLAIMED,0,Kimber to College,9240704
225,45.4755277,-73.4070132,Boulevard Westley - Voie ferrée:  [UNCLAIMED],UNCLAIMED,0,Boulevard Westley - Voie ferrée,3811700
226,45.4592145,-73.41976727,Golf boulevard du Quartier:  [UNCLAIMED],UNCLAIMED,0,Golf boulevard du Quartier,1896847
227,45.449098,-73.431226,Du Quartier - Velo path :  [UNCLAIMED],UNCLAIMED,0,Du Quartier - Velo path ,7707301
228,45.457443,-73.420831,Neron Shop Rides : Quartier Sprint IN:  [UNCLAIMED],UNCLAIMED,0,Neron Shop Rides : Quartier Sprint IN,5292544
229,45.449636,-73.429904,Neron Shop Rides: Quartier Sprint OUT:  [UNCLAIMED],UNCLAIMED,0,Neron Shop Rides: Quartier Sprint OUT,5292531
230,45.449294,-73.430952,Sprint piste cyclable du Quartier (safe):  [UNCLAIMED],UNCLAIMED,0,Sprint piste cyclable du Quartier (safe),7546609
231,45.477925,-73.391046,Training Critérium...Labatt-SQ:  [UNCLAIMED],UNCLAIMED,0,Training Critérium...Labatt-SQ,7454763
232,45.465117,-73.415615,Nantel:  [UNCLAIMED],UNCLAIMED,0,Nantel,9906190
233,45.46109,-73.419846,Rue David Sprint - Nord:  [UNCLAIMED],UNCLAIMED,0,Rue David Sprint - Nord,9564414
234,45.49789,-74.002253,1ere cote Oka - Go les jambes!:  [UNCLAIMED],UNCLAIMED,0,1ere cote Oka - Go les jambes!,4277158
235,45.493252,-73.99742766,LongerSprint:  [UNCLAIMED],UNCLAIMED,0,LongerSprint,1591079
236,45.497875,-74.001464,WCG : Ferries Loop : Oka la première:  [UNCLAIMED],UNCLAIMED,0,WCG : Ferries Loop : Oka la première,5595503
237,45.491931,-74.010827,Descente vers chemin d'Oka:  [UNCLAIMED],UNCLAIMED,0,Descente vers chemin d'Oka,7644165
238,45.499325,-74.02267,Ch. Oka Descent Rue Lapierre to Aut. 640:  [UNCLAIMED],UNCLAIMED,0,Ch. Oka Descent Rue Lapierre to Aut. 640,9981443
239,45.485424,-74.021596,Parc d'oka 2e côte (o vers e):  [UNCLAIMED],UNCLAIMED,0,Parc d'oka 2e côte (o vers e),10065456
240,45.49065717,-73.87121678,Île Bizard Anti-clockwise complete loop:  [UNCLAIMED],UNCLAIMED,0,Île Bizard Anti-clockwise complete loop,1302892
241,45.491976,-73.869263,Lights to Laurier:  [UNCLAIMED],UNCLAIMED,0,Lights to Laurier,6029548
242,45.50712341,-73.90413587,ch. Bord du Lac-mtée Wilson-ch. Cherrier TT:  [UNCLAIMED],UNCLAIMED,0,ch. Bord du Lac-mtée Wilson-ch. Cherrier TT,694824
243,45.49759596,-73.8920293,Montée de l'Église:  [UNCLAIMED],UNCLAIMED,0,Montée de l'Église,2273178
244,45.48668557,-73.87931043,Montée de l'Église Ile Bizard:  [UNCLAIMED],UNCLAIMED,0,Montée de l'Église Ile Bizard,1255097
245,45.49314936,-73.88691072,Jacques Bizard @ De L'Église:  [UNCLAIMED],UNCLAIMED,0,Jacques Bizard @ De L'Église,2273173
246,45.485136,-73.864556,Jacques to Jean sprint:  [UNCLAIMED],UNCLAIMED,0,Jacques to Jean sprint,9435280
247,45.488348,-73.881194,WCG : Ferries Loop : de l'église:  [UNCLAIMED],UNCLAIMED,0,WCG : Ferries Loop : de l'église,5590591
248,45.488331,-73.886794,End of Chevremont climb:  [UNCLAIMED],UNCLAIMED,0,End of Chevremont climb,9282756
249,45.494296,-73.875826,Chevremont :  [UNCLAIMED],UNCLAIMED,0,Chevremont ,5902900
250,45.487379,-73.799802,Salaberry Strut:  [UNCLAIMED],UNCLAIMED,0,Salaberry Strut,9296359
251,45.497287,-73.844396,bld Pierrefonds Aragon a Des Source:  [UNCLAIMED],UNCLAIMED,0,bld Pierrefonds Aragon a Des Source,5107911
252,45.498483,-73.824856,Woodpark South:  [UNCLAIMED],UNCLAIMED,0,Woodpark South,9296393
253,45.489866,-73.816746,Woodpark North:  [UNCLAIMED],UNCLAIMED,0,Woodpark North,9296381
254,45.499691,-73.837646,Fredmir:  [UNCLAIMED],UNCLAIMED,0,Fredmir,9761756
255,45.507459,-73.80475,Will Homestretch 1:  [UNCLAIMED],UNCLAIMED,0,Will Homestretch 1,9903057
256,45.50633905,-73.81968388,Boulevard des Sources - de Salaberry:  [UNCLAIMED],UNCLAIMED,0,Boulevard des Sources - de Salaberry,2219380
257,45.489639,-73.816978,Westpark Stretch:  [UNCLAIMED],UNCLAIMED,0,Westpark Stretch,9903186
258,45.48766134,-73.80018193,de Salaberry - Boulevard des Sources:  [UNCLAIMED],UNCLAIMED,0,de Salaberry - Boulevard des Sources,2219386
259,45.507765,-73.760943,Gouin / A13 - Sunnybrooke:  [UNCLAIMED],UNCLAIMED,0,Gouin / A13 - Sunnybrooke,7246595
260,45.504898,-73.785964,Bd Gouin O - From Bd Sunnybrooke to Autoroute Chomedey:  [UNCLAIMED],UNCLAIMED,0,Bd Gouin O - From Bd Sunnybrooke to Autoroute Chomedey,4287829
261,45.50838,-73.750589,bois-de-liesse:  [UNCLAIMED],UNCLAIMED,0,bois-de-liesse,5642098
262,45.488541,-73.764179,big o:  [UNCLAIMED],UNCLAIMED,0,big o,7699214
263,45.493125,-73.757807,Rue Douglas Nord:  [UNCLAIMED],UNCLAIMED,0,Rue Douglas Nord,8003078
264,45.502341,-73.732052,Sprint Guénette:  [UNCLAIMED],UNCLAIMED,0,Sprint Guénette,9229339
265,45.495029,-73.743274,Ardene TT loop:  [UNCLAIMED],UNCLAIMED,0,Ardene TT loop,7548356
266,45.491967,-73.73219,Levy + Dobrin:  [UNCLAIMED],UNCLAIMED,0,Levy + Dobrin,5066846
267,45.486458,-73.756777,Place Transcanadienne Climb:  [UNCLAIMED],UNCLAIMED,0,Place Transcanadienne Climb,4178558
268,45.49536609,-73.78150749,Dans le Bois-de-Liesse vers Est:  [UNCLAIMED],UNCLAIMED,0,Dans le Bois-de-Liesse vers Est,663577
269,45.50941,-73.697479,Sprint Alexie-Nihon - Thimens@Cote-Vertu:  [UNCLAIMED],UNCLAIMED,0,Sprint Alexie-Nihon - Thimens@Cote-Vertu,4946233
270,45.513695,-73.720265,Cavendish Sprint:  [UNCLAIMED],UNCLAIMED,0,Cavendish Sprint,5019516
271,45.501323,-73.726173,E. Hemingway - Celine-Marier@Cavendish:  [UNCLAIMED],UNCLAIMED,0,E. Hemingway - Celine-Marier@Cavendish,4946246
272,45.508309,-73.715327,E. Emingway - Cavendish@Poirier:  [UNCLAIMED],UNCLAIMED,0,E. Emingway - Cavendish@Poirier,4946227
273,45.494567,-73.723696,The Machine Segment:  [UNCLAIMED],UNCLAIMED,0,The Machine Segment,4747609
274,45.512184,-73.710531,E. Emingway - Poirier@Cavendish:  [UNCLAIMED],UNCLAIMED,0,E. Emingway - Poirier@Cavendish,4946243
275,45.502001,-73.706382,The Machine V2:  [UNCLAIMED],UNCLAIMED,0,The Machine V2,4950097
276,45.513299,-73.676023,Rue de l'Église_Saint-Croix@Alexis-Nihon:  [UNCLAIMED],UNCLAIMED,0,Rue de l'Église_Saint-Croix@Alexis-Nihon,7715355
277,45.4973,-73.67436,Authier:  [UNCLAIMED],UNCLAIMED,0,Authier,8218165
278,45.484677,-73.692569,Liesse Sprint:  [Marc Devlin],Marc Devlin,8B7D6B,Liesse Sprint,5677330
279,45.49680965,-73.6175446,Côte de la Polytechnique:  [UNCLAIMED],UNCLAIMED,0,Côte de la Polytechnique,616310
280,45.500599,-73.614416,Flat part 2 - Top of Polytech:  [UNCLAIMED],UNCLAIMED,0,Flat part 2 - Top of Polytech,8042275
281,45.502877,-73.618106,Chemin de la Rampe (avec élan par av. Louis-Collin):  [UNCLAIMED],UNCLAIMED,0,Chemin de la Rampe (avec élan par av. Louis-Collin),5674754
282,45.50253256,-73.61276885,Descente ch. de la Rampe:  [UNCLAIMED],UNCLAIMED,0,Descente ch. de la Rampe,674445
283,45.491127,-73.619582,Oratoire Saint-Joseph:  [UNCLAIMED],UNCLAIMED,0,Oratoire Saint-Joseph,5136507
284,45.5140473,-73.6475702,Graham_Kindersley@Glengarry:  [UNCLAIMED],UNCLAIMED,0,Graham_Kindersley@Glengarry,2202269
285,45.513146,-73.632939,Reverse Tit Sprint:  [Yibing Wen],Yibing Wen,FA8072,Reverse Tit Sprint,4446403
286,45.500741,-73.625584,Côte Ste-Cath bump & descent:  [UNCLAIMED],UNCLAIMED,0,Côte Ste-Cath bump & descent,7615912
287,45.496913,-73.643458,Victoria Nord (Vézina - Jean-Talon):  [UNCLAIMED],UNCLAIMED,0,Victoria Nord (Vézina - Jean-Talon),8341070
288,45.509483,-73.658896,Graham N-S:  [UNCLAIMED],UNCLAIMED,0,Graham N-S,4782450
289,45.51460493,-73.59059192,Camillien Houde:  [UNCLAIMED],UNCLAIMED,0,Camillien Houde,638378
290,45.513068,-73.589766,Faux-Plat Camilien Houde:  [UNCLAIMED],UNCLAIMED,0,Faux-Plat Camilien Houde,7795689
291,45.508525,-73.591063,Descente de Camilien-Houde:  [UNCLAIMED],UNCLAIMED,0,Descente de Camilien-Houde,661925
292,45.488943,-73.594291,Mount Pleasant:  [UNCLAIMED],UNCLAIMED,0,Mount Pleasant,674757
293,45.510657,-73.59342,Voie Camilien Houde IV:  [UNCLAIMED],UNCLAIMED,0,Voie Camilien Houde IV,5356269
294,45.499057,-73.601005,remembrance pitch:  [UNCLAIMED],UNCLAIMED,0,remembrance pitch,7015128
295,45.51232691,-73.57926651,Parc:  [Yibing Wen],Yibing Wen,FA8072,Parc,695605
296,45.49008099,-73.55695124,Canal Lachine détour (ouest):  [Mario Born],Mario Born,FFCC66,Canal Lachine détour (ouest),3876533
297,45.483232,-73.579054,Atwater Climb:  [Sasha Wloski],Sasha Wloski,00FF00,Atwater Climb,5032748
298,45.51239504,-73.55517134,Montée Berry (petite):  [Yibing Wen],Yibing Wen,FA8072,Montée Berry (petite),2027211
299,45.500236,-73.522726,Circuit Gilles-Villeneuve 4.03 km:  [UNCLAIMED],UNCLAIMED,0,Circuit Gilles-Villeneuve 4.03 km,3984793
300,45.510074,-73.52519,CGV REctiligne:  [Josh Felker],Josh Felker,7171C6,CGV REctiligne,4065389
301,45.498539,-73.525997,Les courbes CGV:  [Arvind Ramanathan],Arvind Ramanathan,FFA500,Les courbes CGV,5467272
302,45.503895,-73.529869,Pavillon du Canada Sprint:  [Yibing Wen],Yibing Wen,FA8072,Pavillon du Canada Sprint,7047331
303,45.510147,-73.527766,CGV no hairpin - EO:  [Josh Felker],Josh Felker,7171C6,CGV no hairpin - EO,4487080
304,45.502645,-73.523258,Salut Gilles (Sprint) Between the 2 overpasses:  [Josh Felker],Josh Felker,7171C6,Salut Gilles (Sprint) Between the 2 overpasses,3875673
305,45.51306048,-73.52688728,GV Hairpin to finish line:  [Josh Felker],Josh Felker,7171C6,GV Hairpin to finish line,1568696
306,45.492197,-73.545126,Habitat67 direction EST:  [Yibing Wen],Yibing Wen,FA8072,Habitat67 direction EST,5184907
307,45.502741,-73.544255,Habitat67 direction OUEST:  [Yibing Wen],Yibing Wen,FA8072,Habitat67 direction OUEST,5184935
308,45.50242427,-73.54421611,Pont de la concorde:  [Yibing Wen],Yibing Wen,FA8072,Pont de la concorde,2053809
309,45.507055,-73.46152,Flipper Ramp 116 - Direction sud:  [UNCLAIMED],UNCLAIMED,0,Flipper Ramp 116 - Direction sud,7042759
310,45.503391,-73.458674,Stratton-Legault Sud:  [UNCLAIMED],UNCLAIMED,0,Stratton-Legault Sud,8422147
311,45.494436,-73.44212,Legault-Stratton Nord:  [UNCLAIMED],UNCLAIMED,0,Legault-Stratton Nord,8422124
312,45.496985,-73.446943,Montée Overpass 116:  [UNCLAIMED],UNCLAIMED,0,Montée Overpass 116,4612968
313,45.508835,-73.470904,St-Helene Ouest - No Light - 1 de 2:  [UNCLAIMED],UNCLAIMED,0,St-Helene Ouest - No Light - 1 de 2,7691904
314,45.515096,-73.490388,St-Hélène Est - Longueuil - No Light - 2 de 2:  [UNCLAIMED],UNCLAIMED,0,St-Hélène Est - Longueuil - No Light - 2 de 2,4407608
315,45.5108765,-73.44083028,Faux Paris-Roubaix North:  [UNCLAIMED],UNCLAIMED,0,Faux Paris-Roubaix North,1735630
316,45.507868,-73.457772,Faux Paris-Roubaix Sud:  [UNCLAIMED],UNCLAIMED,0,Faux Paris-Roubaix Sud,4304348
317,45.50992448,-73.44142984,116 Forest:  [UNCLAIMED],UNCLAIMED,0,116 Forest,1844285
318,45.495057,-73.482411,Churchill (tasch-victoria):  [UNCLAIMED],UNCLAIMED,0,Churchill (tasch-victoria),8015813
319,45.51002,-73.41361,Route de l'aéroport 2:  [UNCLAIMED],UNCLAIMED,0,Route de l'aéroport 2,5055455
320,45.488994,-73.431871,Montée St-Hubert to track (Sprint):  [UNCLAIMED],UNCLAIMED,0,Montée St-Hubert to track (Sprint),7833651
321,45.488443,-73.40657,Sprint du boisée:  [UNCLAIMED],UNCLAIMED,0,Sprint du boisée,5100229
322,45.50963,-73.398957,Raoul II (Est):  [UNCLAIMED],UNCLAIMED,0,Raoul II (Est),7389975
323,45.50725898,-73.42646037,Raoul (est):  [UNCLAIMED],UNCLAIMED,0,Raoul (est),2255330
324,45.496383,-73.398984,Sprint Jacques Marcil (Nord):  [UNCLAIMED],UNCLAIMED,0,Sprint Jacques Marcil (Nord),5541594
325,45.485902,-73.396635,Tite rue de la piste cyclable:  [UNCLAIMED],UNCLAIMED,0,Tite rue de la piste cyclable,7379139
326,45.4836,-73.387791,Sprint Petro-Canada...Mitsubishi:  [UNCLAIMED],UNCLAIMED,0,Sprint Petro-Canada...Mitsubishi,7454794
327,45.50918,-73.405512,Moreau:  [UNCLAIMED],UNCLAIMED,0,Moreau,5170376
328,45.498114,-73.416883,Rue Prince Charles:  [UNCLAIMED],UNCLAIMED,0,Rue Prince Charles,5149036
329,45.533362,-74.0062004,Stretch Mtée du Village:  [UNCLAIMED],UNCLAIMED,0,Stretch Mtée du Village,1729037
330,45.525782,-73.995199,Côte de St-Joseph-du-lac:  [UNCLAIMED],UNCLAIMED,0,Côte de St-Joseph-du-lac,4953439
331,45.539047,-74.01397,Descente St-Joseph:  [UNCLAIMED],UNCLAIMED,0,Descente St-Joseph,4996030
332,45.533342,-74.005889,WCG : Ferries Loop : St-Joseph descent to Ultramar:  [UNCLAIMED],UNCLAIMED,0,WCG : Ferries Loop : St-Joseph descent to Ultramar,5595648
333,45.5455851,-74.0094784,Chemin Principal Climb:  [UNCLAIMED],UNCLAIMED,0,Chemin Principal Climb,1217574
334,45.529188,-73.932592,Chemin d'Oka - From Rue Louise to 5e Avenue:  [UNCLAIMED],UNCLAIMED,0,Chemin d'Oka - From Rue Louise to 5e Avenue,4830794
335,45.544651,-73.920374,Boulevard Industriel Climb:  [UNCLAIMED],UNCLAIMED,0,Boulevard Industriel Climb,4140830
336,45.535369,-73.884214,Montée 2-Montagnes:  [UNCLAIMED],UNCLAIMED,0,Montée 2-Montagnes,5083642
337,45.521685,-73.871031,Rue les Érables à Rue Les Peupliers:  [UNCLAIMED],UNCLAIMED,0,Rue les Érables à Rue Les Peupliers,7927700
338,45.531115,-73.881954,Erables TT:  [UNCLAIMED],UNCLAIMED,0,Erables TT,7987796
339,45.534795,-73.901636,Chemin d'Oka - From 20e Avenue to 8e Avenue:  [UNCLAIMED],UNCLAIMED,0,Chemin d'Oka - From 20e Avenue to 8e Avenue,4830813
340,45.5403558,-73.8576803,Ch St-Antoine Westbound:  [UNCLAIMED],UNCLAIMED,0,Ch St-Antoine Westbound,2654564
341,45.543607,-73.874687,Montée Ste-Rose  21e Av - 9e Av:  [UNCLAIMED],UNCLAIMED,0,Montée Ste-Rose  21e Av - 9e Av,8283439
342,45.535608,-73.878066,Up St Antoine :  [UNCLAIMED],UNCLAIMED,0,Up St Antoine ,7911162
343,45.517243,-73.866369,The Island Sprint:  [UNCLAIMED],UNCLAIMED,0,The Island Sprint,5650539
344,45.528108,-73.883045,Sprint to the boat:  [UNCLAIMED],UNCLAIMED,0,Sprint to the boat,9674356
345,45.519341,-73.853251,Ile Bigras:  [UNCLAIMED],UNCLAIMED,0,Ile Bigras,7544476
346,45.52083981,-73.83332346,Sprint Bord de L`eau:  [UNCLAIMED],UNCLAIMED,0,Sprint Bord de L`eau,2821633
347,45.522744,-73.844455,Golf Sprint:  [UNCLAIMED],UNCLAIMED,0,Golf Sprint,7543490
348,45.53492216,-73.81924722,St Martin Est:  [UNCLAIMED],UNCLAIMED,0,St Martin Est,1632870
349,45.544285,-73.807755,Montée Champagne Pt. 2 (Reverse):  [UNCLAIMED],UNCLAIMED,0,Montée Champagne Pt. 2 (Reverse),9378444
350,45.53965,-73.799717,St-Martin de Champagne à Hotel de ville:  [UNCLAIMED],UNCLAIMED,0,St-Martin de Champagne à Hotel de ville,7763548
351,45.533382,-73.80452,Sprint - Pierre - Hotel de Ville:  [UNCLAIMED],UNCLAIMED,0,Sprint - Pierre - Hotel de Ville,4753454
352,45.530657,-73.815731,Hôtel-de-Ville à des Jacinthes:  [UNCLAIMED],UNCLAIMED,0,Hôtel-de-Ville à des Jacinthes,5800805
353,45.53684548,-73.79691691,Principale Ste-Dorothee:  [UNCLAIMED],UNCLAIMED,0,Principale Ste-Dorothee,1632845
354,45.539908,-73.799898,Montée Champagne Pt. 2:  [UNCLAIMED],UNCLAIMED,0,Montée Champagne Pt. 2,9378400
355,45.541576,-73.804109,Bois St Do. East West:  [UNCLAIMED],UNCLAIMED,0,Bois St Do. East West,8847403
356,45.522526,-73.781618,Samson / pont 13:  [UNCLAIMED],UNCLAIMED,0,Samson / pont 13,7579966
357,45.536871,-73.732308,Bd du Curé Labelle - A13:  [UNCLAIMED],UNCLAIMED,0,Bd du Curé Labelle - A13,7983208
358,45.529552,-73.755325,Levesque - Samson - St-Max:  [UNCLAIMED],UNCLAIMED,0,Levesque - Samson - St-Max,4691673
359,45.53545,-73.736298,Levesque - St-Max - Samson:  [UNCLAIMED],UNCLAIMED,0,Levesque - St-Max - Samson,4675140
360,45.524187,-73.777012,A13 - Bd du Curé-Labelle:  [UNCLAIMED],UNCLAIMED,0,A13 - Bd du Curé-Labelle,7342460
361,45.544387,-73.739168,Montee Chomeday Nord I:  [UNCLAIMED],UNCLAIMED,0,Montee Chomeday Nord I,7750669
362,45.530625,-73.780113,Elodie Boucher:  [UNCLAIMED],UNCLAIMED,0,Elodie Boucher,7523992
363,45.542576,-73.770524,Eliot sprint:  [UNCLAIMED],UNCLAIMED,0,Eliot sprint,7599020
364,45.522913,-73.770955,Chomedey Hydro Line Pt. 5 (Reverse):  [UNCLAIMED],UNCLAIMED,0,Chomedey Hydro Line Pt. 5 (Reverse),9381672
365,45.540695,-73.767087,Souvenir bump:  [UNCLAIMED],UNCLAIMED,0,Souvenir bump,7598926
366,45.546173,-73.697782,Pont de Train:  [UNCLAIMED],UNCLAIMED,0,Pont de Train,7360610
367,45.549588,-73.701011,Pont de Train:  [UNCLAIMED],UNCLAIMED,0,Pont de Train,7364421
368,45.547592,-73.68899,Parc de la Merci Sprint (Ouest):  [UNCLAIMED],UNCLAIMED,0,Parc de la Merci Sprint (Ouest),7305975
369,45.54831,-73.685002,Parc de la Merci E-O:  [UNCLAIMED],UNCLAIMED,0,Parc de la Merci E-O,5021049
370,45.543995,-73.704065,Parc de la Merci Ouest:  [UNCLAIMED],UNCLAIMED,0,Parc de la Merci Ouest,4412355
371,45.51758,-73.683485,O'Brien - Rochon à Dudemaine:  [UNCLAIMED],UNCLAIMED,0,O'Brien - Rochon à Dudemaine,7194275
372,45.538745,-73.71019,Gouin / A15 - Laurentien:  [UNCLAIMED],UNCLAIMED,0,Gouin / A15 - Laurentien,7246570
373,45.542864,-73.713237,Boul. des Prairies Sprint I (Est):  [UNCLAIMED],UNCLAIMED,0,Boul. des Prairies Sprint I (Est),7301855
374,45.546954,-73.707312,Boul. des Prairies Sprint III (Est):  [UNCLAIMED],UNCLAIMED,0,Boul. des Prairies Sprint III (Est),7301873
375,45.532165,-73.722527,Bocage St.:  [UNCLAIMED],UNCLAIMED,0,Bocage St.,7624109
376,45.543905,-73.629052,Lajeunesse - Jarry/40 (no inters) :  [UNCLAIMED],UNCLAIMED,0,Lajeunesse - Jarry/40 (no inters) ,5238480
377,45.546534,-73.638162,Sprint on Lajeunesse - Crémazie/Chabanel:  [UNCLAIMED],UNCLAIMED,0,Sprint on Lajeunesse - Crémazie/Chabanel,7581150
378,45.535555,-73.620053,Sprint Jean-Talon - Jarry:  [UNCLAIMED],UNCLAIMED,0,Sprint Jean-Talon - Jarry,7179741
379,45.517222,-73.639572,TMR Sprint GMA:  [UNCLAIMED],UNCLAIMED,0,TMR Sprint GMA,7155603
380,45.53505,-73.617393,Rue Saint-Dominique S. (Jean-Talon/Avenue Mozart):  [UNCLAIMED],UNCLAIMED,0,Rue Saint-Dominique S. (Jean-Talon/Avenue Mozart),8466759
381,45.547412,-73.624396,La course des tomates N-S:  [UNCLAIMED],UNCLAIMED,0,La course des tomates N-S,5136368
382,45.543229,-73.616009,Rue Boyer S. (Everett/Jean-Talon):  [UNCLAIMED],UNCLAIMED,0,Rue Boyer S. (Everett/Jean-Talon),8504564
383,45.52059598,-73.62870234,Boul. Graham Rockland-Laird:  [UNCLAIMED],UNCLAIMED,0,Boul. Graham Rockland-Laird,2250660
384,45.529125,-73.617934,Beaumont - Parc @ Graham:  [Yibing Wen],Yibing Wen,FA8072,Beaumont - Parc @ Graham,4853209
385,45.544539,-73.651443,St-Laurent (Chabanel-Sauvé):  [UNCLAIMED],UNCLAIMED,0,St-Laurent (Chabanel-Sauvé),5652251
386,45.51708438,-73.56497314,Berri climb:  [Patrick Santeusanio],Patrick Santeusanio,32CD32,Berri climb,662274
387,45.51603425,-73.56253459,Berri hill:  [Patrick Santeusanio],Patrick Santeusanio,32CD32,Berri hill,1444878
388,45.52912914,-73.60785789,Sous le viaduc St-Urbain :  [Frank Oduro],Frank Oduro,FFD700,Sous le viaduc St-Urbain ,1821989
389,45.522191,-73.567052,Pew pew pew :  [UNCLAIMED],UNCLAIMED,0,Pew pew pew ,7671659
390,45.521463,-73.578482,Rachel St-Denis-St-Laurent:  [Mike Sants],Mike Sants,FF6347,Rachel St-Denis-St-Laurent,5572973
391,45.52308667,-73.59300122,Saint Laurent:  [UNCLAIMED],UNCLAIMED,0,Saint Laurent,3463240
392,45.52602,-73.562179,Champlain (The Peak):  [UNCLAIMED],UNCLAIMED,0,Champlain (The Peak),2499441
393,45.534091,-73.588813,Rue St-Grégoire Dir. Ouest:  [UNCLAIMED],UNCLAIMED,0,Rue St-Grégoire Dir. Ouest,8340933
394,45.529731,-73.570029,Parc Laf Straight:  [UNCLAIMED],UNCLAIMED,0,Parc Laf Straight,4713442
395,45.5414515,-73.56173283,Molson Upward Wind Tunnel:  [UNCLAIMED],UNCLAIMED,0,Molson Upward Wind Tunnel,3903364
396,45.51921909,-73.53165038,montée du Pont J-C Ile Sainte-Hélène:  [UNCLAIMED],UNCLAIMED,0,montée du Pont J-C Ile Sainte-Hélène,2296852
397,45.518729,-73.531254,Montée Pont JC:  [UNCLAIMED],UNCLAIMED,0,Montée Pont JC,847410
398,45.519365,-73.514566,Jacques-Cartier bridge North - To Ile St-Helene path:  [Yibing Wen],Yibing Wen,FA8072,Jacques-Cartier bridge North - To Ile St-Helene path,4233292
399,45.531234,-73.518218,Viaduc Saint-Charles:  [UNCLAIMED],UNCLAIMED,0,Viaduc Saint-Charles,4000955
400,45.536408,-73.541811,Notre-Dame Sprint Ouest:  [Yibing Wen],Yibing Wen,FA8072,Notre-Dame Sprint Ouest,4475334
401,45.53212,-73.52334,Chemin de la rive:  [UNCLAIMED],UNCLAIMED,0,Chemin de la rive,4294903
402,45.529778,-73.544478,Notre-Dame Sprint Est:  [Yibing Wen],Yibing Wen,FA8072,Notre-Dame Sprint Est,4475321
403,45.517627,-73.497754,Ste-Hélène (De Ste-Foy à Desaulniers:  [UNCLAIMED],UNCLAIMED,0,Ste-Hélène (De Ste-Foy à Desaulniers,8345510
404,45.544452,-73.508188,longueuil beach:  [UNCLAIMED],UNCLAIMED,0,longueuil beach,4918017
405,45.517453,-73.548621,Molson Brasserie:  [UNCLAIMED],UNCLAIMED,0,Molson Brasserie,5077422
406,45.541904,-73.471772,Fernand-Lafontaine:  [UNCLAIMED],UNCLAIMED,0,Fernand-Lafontaine,2305416
407,45.533113,-73.491115,Leblanc (ouest):  [UNCLAIMED],UNCLAIMED,0,Leblanc (ouest),4237262
408,45.536833,-73.468968,Sprint Roland-Therrien:  [UNCLAIMED],UNCLAIMED,0,Sprint Roland-Therrien,7373403
409,45.516695,-73.479075,Boul Nobert:  [UNCLAIMED],UNCLAIMED,0,Boul Nobert,7317758
410,45.538134,-73.456651,Boul. Beliveau (De J-C à Roberval):  [UNCLAIMED],UNCLAIMED,0,Boul. Beliveau (De J-C à Roberval),9789311
411,45.526505,-73.46463722,Boul Jacques Cartier:  [UNCLAIMED],UNCLAIMED,0,Boul Jacques Cartier,1405498
412,45.539673,-73.464149,Boul. Fernand-Lafontaine:  [UNCLAIMED],UNCLAIMED,0,Boul. Fernand-Lafontaine,2297740
413,45.544049,-73.470225,bute Parc régional:  [UNCLAIMED],UNCLAIMED,0,bute Parc régional,3983508
414,45.547401,-73.456964,michel-chartrand:  [UNCLAIMED],UNCLAIMED,0,michel-chartrand,7707827
415,45.533968,-73.442838,Circuit Archambault-Robin:  [UNCLAIMED],UNCLAIMED,0,Circuit Archambault-Robin,7373375
416,45.523296,-73.393698,Clairevue Northbound (Approaches 24'):  [UNCLAIMED],UNCLAIMED,0,Clairevue Northbound (Approaches 24'),8558081
417,45.521392,-73.393826,CSA Lap:  [UNCLAIMED],UNCLAIMED,0,CSA Lap,3944939
418,45.52283,-73.43336,Vauquelin-R100:  [UNCLAIMED],UNCLAIMED,0,Vauquelin-R100,9847460
419,45.562844,-73.98165,Ostrich Climb:  [UNCLAIMED],UNCLAIMED,0,Ostrich Climb,7175185
420,45.56654,-73.990891,descente riviere nord:  [UNCLAIMED],UNCLAIMED,0,descente riviere nord,4042083
